Genome_size_bp,Total_bp_gene_associated_region_including_N,Intergenic_bp,Sum_of_valid_dinucleotide_counts,A_Count,T_Count,G_Count,C_Count,AA_Count,AA_OE,AA_Rate,AT_Count,AT_OE,AT_Rate,AG_Count,AG_OE,AG_Rate,AC_Count,AC_OE,AC_Rate,TA_Count,TA_OE,TA_Rate,TT_Count,TT_OE,TT_Rate,TG_Count,TG_OE,TG_Rate,TC_Count,TC_OE,TC_Rate,GA_Count,GA_OE,GA_Rate,GT_Count,GT_OE,GT_Rate,GG_Count,GG_OE,GG_Rate,GC_Count,GC_OE,GC_Rate,CA_Count,CA_OE,CA_Rate,CT_Count,CT_OE,CT_Rate,CG_Count,CG_OE,CG_Rate,CC_Count,CC_OE,CC_Rate,A_Rate,T_Rate,G_Rate,C_Rate,Region,Assembly Identifier,Phylum,Class,Order,Family,Genus,Organism Name,Average_lifespan_days,Average_lifespan_days_in_longer_life_cycle,Parthenogenesis,Fission Budding,Highly dormant eggs,Dormant state in other than egg stage,More than one type of life cycles,Eusociality,Eusociality level,Host number,Tip_Name
606536932.0,279014743,327522189.0,1184755,349373,283851,303441,258005,100632,0.9931727421780132,0.0849390802317778,74545,0.9055368270901636,0.0629201818097412,99793,1.133975951552304,0.0842309169406333,72415,0.9677840033431312,0.061122341749982,48380,0.5876969842997131,0.04083544699115,70513,1.0542793520000688,0.05951694654169,98105,1.372125446206078,0.0828061497946832,65824,1.082762197513247,0.0555591662411215,100861,1.1461119362031098,0.0851323691396111,66785,0.934074694713551,0.0563703044089284,71415,0.9343471914915786,0.0602782853838979,57760,0.8887756897035158,0.0487526957050191,95995,1.282916873588675,0.0810251908622457,70634,1.1618835843940007,0.0596190773619862,30235,0.4652377593176212,0.0255200442285535,60863,1.101449211403403,0.0513718026089782,0.2924431014422393,0.2375978303631965,0.253995664074598,0.2159634041199661,exon,GCA_016165875.1_ASM1616587v1,Mollusca,Polyplacophora,Chitonida,Chitonidae,Acanthopleura,Acanthopleura granulata,2069.854167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthopleura_granulata_ott457177
606536932.0,279014743,327522189.0,544706905,164059055,163916335,108363140,108374311,52568178,1.063885,0.096507,46518111,0.942263,0.0854,31256218,0.957694,0.057382,33716296,1.032965,0.061898,39544609,0.801009,0.072598,52482103,1.063994,0.096349,40954898,1.255956,0.075187,30934492,0.948564,0.056791,30934097,0.947825,0.05679,33690084,1.033167,0.06185,22301282,1.03452,0.040942,21432409,0.994112,0.039347,41011901,1.25648,0.075292,31225812,0.957497,0.057326,13850554,0.642439,0.025428,22285861,1.033592,0.040913,0.3011844822655833,0.3009224726538069,0.1989362685136332,0.1989567765669765,genome,GCA_016165875.1_ASM1616587v1,Mollusca,Polyplacophora,Chitonida,Chitonidae,Acanthopleura,Acanthopleura granulata,2069.854167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthopleura_granulata_ott457177
606536932.0,279014743,327522189.0,266134000,80586212,80398807,52547189,52590088,26043193,1.0671731929548622,0.0978574439943787,23198760,0.9528325557995716,0.0871694710183591,14919561,0.9375792256008642,0.0560603342676997,16429835,1.0316460612213296,0.0617351973066199,19959006,0.819767552153606,0.0749960771641353,25921314,1.067136478562923,0.097399482967227,19521502,1.2296352328090965,0.0733521534264693,15002117,0.9441939386042402,0.0563705389014556,15008202,0.943149628117164,0.0563934033231379,16381905,1.0318759062971434,0.0615551000623745,10678039,1.0290931506745398,0.0401227915260733,10477267,1.008920130598097,0.0393683896082424,19580987,1.2295101024067534,0.0735756686481246,14901866,0.9378844033207188,0.0559938452057985,7431259,0.71560138734541,0.0279229974373811,10679187,1.027525381122823,0.0401271051425221,0.302816461496334,0.3021122551866154,0.1974550414971619,0.1976162418198887,intergenic,GCA_016165875.1_ASM1616587v1,Mollusca,Polyplacophora,Chitonida,Chitonidae,Acanthopleura,Acanthopleura granulata,2069.854167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthopleura_granulata_ott457177
606536932.0,279014743,327522189.0,10586503,3121844,3405888,2119917,1947842,991238,1.078562203199345,0.0936322409770251,922667,0.9202229857971882,0.0871550312695325,623573,0.9991872794938425,0.0589026423550817,584365,1.019081510039083,0.0551990586504344,773302,0.7712536325271602,0.0730460285138539,1132978,1.035739170181698,0.1070209870058129,912136,1.339676766564603,0.086160274077285,587468,0.93905228893467,0.055492167715817,578518,0.9269930329860636,0.0546467516232697,733760,1.0776915111720655,0.0693108952030713,416372,0.9825020164663744,0.0393304569034741,382284,0.9817551473018064,0.036110507879703,778784,1.3581312616502996,0.0735638576780264,616480,0.9854272148992717,0.0582326382942507,158853,0.4079552123927076,0.0150052382736773,393725,1.1004623498096204,0.0371912235796844,0.2946389176301504,0.321446924923064,0.2000772781553964,0.1838368792913891,intron,GCA_016165875.1_ASM1616587v1,Mollusca,Polyplacophora,Chitonida,Chitonidae,Acanthopleura,Acanthopleura granulata,2069.854167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthopleura_granulata_ott457177
606536932.0,279014743,327522189.0,185917,56750,57472,36326,36304,18944,1.1046287743512466,0.1018949316092665,16044,0.9237764263898076,0.0862965732020202,10366,0.9442873214652832,0.0557560631894877,11139,1.015318403365332,0.0599138325166606,13305,0.7660711389376957,0.0715641926235901,19285,1.0964363381355464,0.1037290834081875,13965,1.2561556306510284,0.0751141638473082,10614,0.9553108113138742,0.0570899917705212,10271,0.9356333280696436,0.0552450824830435,11642,1.0472011351263353,0.0626193408886761,7010,0.9976064751852162,0.037704997391309,7224,1.0286842222586097,0.0388560486668782,13967,1.273090236089738,0.0751249213358649,10231,0.9208389778172458,0.055029932711909,4773,0.6796663611351528,0.0256727464406159,7137,1.0169114522221394,0.0383880979146608,0.3037163102348382,0.3075803309571211,0.1944105495258279,0.1942928092822126,upstream1,GCA_016165875.1_ASM1616587v1,Mollusca,Polyplacophora,Chitonida,Chitonidae,Acanthopleura,Acanthopleura granulata,2069.854167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthopleura_granulata_ott457177
606536932.0,279014743,327522189.0,186065,55434,52293,42576,36697,17768,1.0866874121207368,0.0954935103324107,14048,0.91077950499544,0.0755004971380969,12494,0.9948989046001186,0.0671485771101496,10839,1.0013847255933264,0.058253836025045,10808,0.7007193116451249,0.058087227581759,16220,1.1147622679339189,0.0871738370999381,14742,1.2444186689619785,0.0792303764813371,10285,1.0072765010384952,0.0552763819095477,12928,1.029458383117523,0.0694810953161529,12107,1.0219900166275049,0.0650686588020315,9180,0.951768862500816,0.0493375970762905,8141,0.9792664178717292,0.043753526993255,13654,1.2614546584787598,0.0733829575685916,9652,0.9452827212468212,0.0518743449869669,5968,0.7178801107798157,0.0320748125655013,7231,1.0091500906284852,0.0388627630129255,0.2964385026737968,0.2796417112299465,0.2276791443850267,0.1962406417112299,upstream2,GCA_016165875.1_ASM1616587v1,Mollusca,Polyplacophora,Chitonida,Chitonidae,Acanthopleura,Acanthopleura granulata,2069.854167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthopleura_granulata_ott457177
7178402394.0,99476028,7078926366.0,29621,9681,8885,6313,5056,3346,1.0800511040714489,0.1129603997164174,2477,0.8711785287030289,0.083623105229398,2183,1.0805790295710338,0.0736977144593362,1463,0.9042236244231056,0.0493906350224502,1993,0.7009522840957354,0.0672833462746024,2901,1.1117104124323536,0.0979372742311198,2454,1.3235493702821126,0.0828466290807197,1530,1.0303522936851517,0.0516525438033827,2220,1.0988939283773225,0.0749468282637318,1725,0.9303678336335144,0.0582357111508726,1188,0.9017863781227626,0.0401066810708618,1088,1.0312046188308508,0.0367306978157388,2017,1.2466295628581026,0.068093582255832,1686,1.1354078216687356,0.0569190776813747,418,0.3961797156905291,0.0141116100064143,932,1.1029621029558976,0.0314641639377468,0.3234007015199599,0.296809754468014,0.2108902622348421,0.1688992817771838,downstream1,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthoscurria_geniculata_ott44519
7178402394.0,99476028,7078926366.0,47921,15282,17070,8658,7225,5587,1.1614940093933457,0.1165877172846977,4618,0.8594861953391653,0.0963669372508921,2610,0.957726322828656,0.0544646397195384,2375,1.044345646621058,0.0495607353769746,4071,0.7576804463459813,0.0849523173556478,6597,1.0992035830506477,0.1376640721186953,4074,1.3383466481967352,0.0850149203898082,2215,0.8719690125547082,0.0462219068884205,2407,0.8832364977197605,0.0502285010746854,3272,1.0748822368433275,0.0682790425909309,1485,0.961811541568946,0.0309885019093925,1430,1.1098883634474035,0.029840779616452,3120,1.371940386297979,0.0651071555268045,2483,0.9774713580918016,0.0518144446067486,424,0.3290857804906987,0.0088478954946683,1153,1.0723888701032205,0.0240604327956428,0.3168238830724577,0.3538924017829377,0.1794962164403441,0.1497874987042604,downstream2,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthoscurria_geniculata_ott44519
7178402394.0,99476028,7078926366.0,283791,89890,82623,62485,51031,31112,1.1100094762998056,0.1096299741711329,23272,0.9033226190198947,0.0820040099932696,20423,1.048223519396052,0.0719649319393497,14350,0.9018368124326904,0.0505653808612676,16741,0.6498162583796863,0.0589905951915318,26052,1.1001722002521666,0.0917999513726651,24272,1.3553465246025542,0.0855277299139155,14940,1.0214969538009817,0.0526443756144486,21427,1.09975446066196,0.0755027467396781,16491,0.9208561114543804,0.0581096652113703,12249,0.9044209285287786,0.0431620453079907,11553,1.0444951735446972,0.0407095362432212,19813,1.2451632588661252,0.0698154627877557,16263,1.111954816577334,0.057306257069463,4942,0.4468012765219331,0.0174142238478316,9891,1.094948168199137,0.0348531137351078,0.314268832880582,0.2888623181565505,0.2184568697579616,0.1784119792049057,exon,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthoscurria_geniculata_ott44519
7178402394.0,99476028,7078926366.0,5089683746,1527750148,1523854100,1025253263,1025304927,518572811,1.136378,0.101887,408038205,0.896443,0.08017,294140741,0.960482,0.057792,303249726,0.990177,0.059581,337539176,0.74156,0.066318,515724228,1.135922,0.101327,364446548,1.193101,0.071605,302383987,0.989874,0.059411,302967664,0.989306,0.059526,302760521,0.991157,0.059485,208534386,1.014689,0.040972,208509624,1.014518,0.040967,364951363,1.191646,0.071704,293640303,0.961251,0.057693,155613287,0.757147,0.030574,208611176,1.014961,0.040987,0.2994318911960913,0.2986682839908438,0.2009448494552223,0.2009549753578425,genome,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthoscurria_geniculata_ott44519
7178402394.0,99476028,7078926366.0,5018474250,1506196867,1502379867,1011060615,1011198354,511222244,1.136461770774962,0.1018680615926244,402269919,0.8965295975169122,0.0801578127057242,289864999,0.9599429277289744,0.0577595867907462,299126736,0.9904799913763648,0.0596051152399556,332806048,0.7417170863940094,0.06631618125768,508433843,1.1360135442570876,0.1013124343519347,359302753,1.192922322020619,0.0715960140674229,298113362,0.9896323919957284,0.0594031865362266,298649317,0.9890338630544302,0.0595099829395358,298613214,0.9914267721486678,0.0595027889203576,205644634,1.0145455820899576,0.0409775210065091,205695171,1.0146566769345695,0.0409875911986596,359835543,1.1915013358336164,0.0717021798009624,289406862,0.9607298484696492,0.0576682966939603,153753146,0.7584361627458709,0.0306374284973166,205736459,1.014722105278184,0.0409958184003833,0.2993929748295738,0.2986342539678044,0.2009726961262284,0.2010000750763933,intergenic,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthoscurria_geniculata_ott44519
7178402394.0,99476028,7078926366.0,3223135,965616,1024905,635467,605067,322449,1.1201142780263231,0.100042039815273,274991,0.8999960856191577,0.0853178659907202,188811,0.9966439666848383,0.0585799229632019,177578,0.9844449716562238,0.0550948067642217,218314,0.7145024580290292,0.0677334334429057,356453,1.099120367863092,0.1105920167786952,268795,1.3367641102598526,0.0833955139949148,179440,0.9372218104688068,0.0556725051851691,179250,0.946175969770073,0.055613556366705,202640,1.0077638322999185,0.0628704661765641,128921,1.0340650648591654,0.0399986348694671,121581,1.0241874424411588,0.0377213489351206,243799,1.351556497115722,0.0756403315405653,188927,0.986772765194161,0.0586159127681589,45853,0.3862615605913297,0.0142262114370015,125333,1.1088395443447363,0.0388854329713151,0.2988547084466219,0.3172044425118112,0.196674770314959,0.1872660787266078,intron,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthoscurria_geniculata_ott44519
7178402394.0,99476028,7078926366.0,42118,12383,14010,8332,7665,4308,1.1986241996879623,0.1022840590721306,3436,0.8449835219310957,0.0815803219526093,2373,0.981254580170672,0.0563417066337432,2169,0.9749461144518056,0.0514981718030295,2940,0.7230068552029748,0.0698038843249917,5193,1.1287587889183144,0.123296452823021,3424,1.2514268026736592,0.0812954081390379,2377,0.944360862464544,0.0564366779049337,2357,0.9746384515222394,0.0559618215489814,2872,1.0496780891585131,0.0681893727147537,1527,0.9384250828789492,0.0362552827769599,1519,1.0147415564280016,0.036065340234579,2691,1.2095804490501656,0.0638919226933852,2417,0.960252505080691,0.0573863906168384,957,0.6393072215283723,0.0227218766323187,1558,1.131363667760473,0.036991310128686,0.2921207832035857,0.3305024769992923,0.19655579146025,0.1808209483368719,upstream1,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthoscurria_geniculata_ott44519
7178402394.0,99476028,7078926366.0,52169,15431,16853,11117,9068,5222,1.157288898647614,0.1000977592056585,4309,0.8743760718808684,0.0825969445456113,3299,1.0148309431762854,0.0632367881308823,2506,0.9450799423452382,0.0480361900745653,3515,0.7132587358229873,0.0673771780175966,6027,1.1197983212518892,0.1155283789223485,4448,1.2528325096008082,0.0852613621115988,2779,0.9596058275785256,0.0532691828480515,3351,1.0308270659544505,0.0642335486591654,3554,1.0010266949463291,0.0681247484138089,2202,0.9402322977956248,0.0422089746784488,1945,1.0181541850405702,0.0372826774521267,3266,1.2316963654028523,0.0626042285648565,2860,0.9875756267990584,0.0548218290555694,1104,0.5779137379356244,0.0211619927543177,1782,1.1436094593956831,0.0341582165653932,0.2940974670757971,0.3211991842802417,0.2118774895652671,0.172825859078694,upstream2,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthoscurria_geniculata_ott44519
