Genome_size_bp,Total_bp_gene_associated_region_including_N,Intergenic_bp,Sum_of_valid_dinucleotide_counts,A_Count,T_Count,G_Count,C_Count,AA_Count,AA_OE,AA_Rate,AT_Count,AT_OE,AT_Rate,AG_Count,AG_OE,AG_Rate,AC_Count,AC_OE,AC_Rate,TA_Count,TA_OE,TA_Rate,TT_Count,TT_OE,TT_Rate,TG_Count,TG_OE,TG_Rate,TC_Count,TC_OE,TC_Rate,GA_Count,GA_OE,GA_Rate,GT_Count,GT_OE,GT_Rate,GG_Count,GG_OE,GG_Rate,GC_Count,GC_OE,GC_Rate,CA_Count,CA_OE,CA_Rate,CT_Count,CT_OE,CT_Rate,CG_Count,CG_OE,CG_Rate,CC_Count,CC_OE,CC_Rate,A_Rate,T_Rate,G_Rate,C_Rate,Region,Assembly Identifier,Phylum,Class,Order,Family,Genus,Organism Name,Average_lifespan_days,Average_lifespan_days_in_longer_life_cycle,Parthenogenesis,Fission Budding,Highly dormant eggs,Dormant state in other than egg stage,More than one type of life cycles,Eusociality,Eusociality level,Host number,Tip_Name
606536932.0,279014743,327522189.0,1107030,325547,266492,282349,241360,94207,0.9996054670872632,0.085098868142688,69054,0.8950840340920486,0.0623777133411018,93139,1.1394741128628227,0.084134124639802,67543,0.9666609960455008,0.061012800014453,45641,0.5916026645812725,0.0412283316621952,67151,1.063302845181564,0.0606586994029068,90993,1.3599107207002552,0.0821956044551638,61628,1.077460714904526,0.055669674715229,93175,1.1399145413413665,0.0841666440837195,62619,0.9358549494964368,0.0565648627408471,66964,0.9445864768501592,0.0604897789581131,53930,0.8899215283467833,0.0487159336242016,89800,1.285198428332854,0.081117946216453,66332,1.1597021506627998,0.0599188820537835,27728,0.4575513468941147,0.0250471983595747,57126,1.1027474572794542,0.0516029375897672,0.291774665963999,0.2388460476738475,0.2530580381950046,0.2163212481671488,exon,GCA_016165875.1_ASM1616587v1,Mollusca,Polyplacophora,Chitonida,Chitonidae,Acanthopleura,Acanthopleura granulata,2069.854167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthopleura_granulata_ott457177
606536932.0,279014743,327522189.0,544706905,164059055,163916335,108363140,108374311,52568178,1.063885,0.096507,46518111,0.942263,0.0854,31256218,0.957694,0.057382,33716296,1.032965,0.061898,39544609,0.801009,0.072598,52482103,1.063994,0.096349,40954898,1.255956,0.075187,30934492,0.948564,0.056791,30934097,0.947825,0.05679,33690084,1.033167,0.06185,22301282,1.03452,0.040942,21432409,0.994112,0.039347,41011901,1.25648,0.075292,31225812,0.957497,0.057326,13850554,0.642439,0.025428,22285861,1.033592,0.040913,0.3011844822655833,0.3009224726538069,0.1989362685136332,0.1989567765669765,genome,GCA_016165875.1_ASM1616587v1,Mollusca,Polyplacophora,Chitonida,Chitonidae,Acanthopleura,Acanthopleura granulata,2069.854167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthopleura_granulata_ott457177
606536932.0,279014743,327522189.0,266134000,80586212,80398807,52547189,52590088,26043193,1.0671731929548622,0.0978574439943787,23198760,0.9528325557995716,0.0871694710183591,14919561,0.9375792256008642,0.0560603342676997,16429835,1.0316460612213296,0.0617351973066199,19959006,0.819767552153606,0.0749960771641353,25921314,1.067136478562923,0.097399482967227,19521502,1.2296352328090965,0.0733521534264693,15002117,0.9441939386042402,0.0563705389014556,15008202,0.943149628117164,0.0563934033231379,16381905,1.0318759062971434,0.0615551000623745,10678039,1.0290931506745398,0.0401227915260733,10477267,1.008920130598097,0.0393683896082424,19580987,1.2295101024067534,0.0735756686481246,14901866,0.9378844033207188,0.0559938452057985,7431259,0.71560138734541,0.0279229974373811,10679187,1.027525381122823,0.0401271051425221,0.302816461496334,0.3021122551866154,0.1974550414971619,0.1976162418198887,intergenic,GCA_016165875.1_ASM1616587v1,Mollusca,Polyplacophora,Chitonida,Chitonidae,Acanthopleura,Acanthopleura granulata,2069.854167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthopleura_granulata_ott457177
606536932.0,279014743,327522189.0,13221566,3910531,4204781,2646316,2467713,1241082,1.0742924796020912,0.0938680032304796,1148115,0.9242720104032512,0.0868365366099598,778455,0.9957483639542752,0.0588776700127655,742873,1.0190082890238366,0.0561864608171225,958137,0.7713331950473079,0.0724677394493209,1389811,1.040548930463089,0.1051169732844052,1118968,1.3311472761548002,0.084632032241869,737860,0.9413030418756664,0.0558073075458686,729247,0.932804731382756,0.0551558718536064,895422,1.0652123709606385,0.0677243527733401,528255,0.9985130285135052,0.039954041752694,485635,0.984389906924671,0.03673052042398,982055,1.3470972632970963,0.0742767536008972,771428,0.9841264236956352,0.0583461898537586,212879,0.4315091354540283,0.0161008915282803,501344,1.089783049268351,0.0379186550216517,0.2955952983599108,0.3178375249379391,0.2000338490027583,0.1865333276993918,intron,GCA_016165875.1_ASM1616587v1,Mollusca,Polyplacophora,Chitonida,Chitonidae,Acanthopleura,Acanthopleura granulata,2069.854167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthopleura_granulata_ott457177
606536932.0,279014743,327522189.0,189835,57997,59658,37005,36130,19414,1.1067228984426014,0.1022677588432059,16490,0.9138635714340316,0.0868649089999209,10772,0.962421543774393,0.0567440145389417,11053,1.0114434548256197,0.0582242473727184,13688,0.7585788093261991,0.0721047225221903,20324,1.0949813848052432,0.1070613954223404,14614,1.2693311385299393,0.0769826428213975,10720,0.95365889386092,0.0564700924487054,10580,0.945267353614285,0.0557326098980693,11967,1.0394201269185563,0.0630389548818711,7209,1.009460053885467,0.0379750836252535,7040,1.0096694560267203,0.0370848368319856,14031,1.2839557689910674,0.0739115547712487,10596,0.9426277648647676,0.055816893618142,4207,0.6033635513500588,0.0221613506466141,7130,1.0473420394413662,0.0375589327573945,0.3039834372870695,0.3126893443052571,0.1939567063263274,0.1893705120813459,upstream1,GCA_016165875.1_ASM1616587v1,Mollusca,Polyplacophora,Chitonida,Chitonidae,Acanthopleura,Acanthopleura granulata,2069.854167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthopleura_granulata_ott457177
606536932.0,279014743,327522189.0,189846,56206,54339,43018,37237,17893,1.086108202160269,0.0942500763776956,14243,0.894257194884927,0.0750239667941384,12829,1.0174549768747074,0.0675758246157411,10964,1.004539347652292,0.0577520727326359,11083,0.6958542786568592,0.0583788965793327,17270,1.1215647299811022,0.0909684691802829,15310,1.2559392217819865,0.0806443117052769,10417,0.9872147309775212,0.0548707900087439,13099,1.038868402999594,0.068998029982196,12288,1.0080327339815185,0.0647261464555481,9370,0.970944598525106,0.0493557936432687,8021,0.9601938189522092,0.0422500342382773,13852,1.269142561444687,0.0729644027264203,10229,0.9693980496466414,0.0538805136795086,5325,0.6374556895549826,0.0280490502828608,7653,1.058370273769164,0.0403116209980721,0.29458071278826,0.2847955974842767,0.225461215932914,0.1951624737945492,upstream2,GCA_016165875.1_ASM1616587v1,Mollusca,Polyplacophora,Chitonida,Chitonidae,Acanthopleura,Acanthopleura granulata,2069.854167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthopleura_granulata_ott457177
7178402394.0,99476028,7078926366.0,73244,23651,21837,15831,12686,8214,1.098008631918781,0.112145704767626,6131,0.8876441718533536,0.0837065152094369,5450,1.0884004614961398,0.07440882529627,3560,0.887208828531135,0.0486046638632515,4650,0.6732254769398295,0.0634864289225056,7100,1.1133263102452406,0.096936267817159,6065,1.3118360281916617,0.0828054175086013,3821,1.0313579687412937,0.0521680956801922,5482,1.0947910697104288,0.0748457211512205,4200,0.9084437458211012,0.0573425809622631,3167,0.9448904020055268,0.0432390366446398,2767,1.0302109820430043,0.0377778384577576,5099,1.2707521956967016,0.0696166238872808,4120,1.1120635517440798,0.0562503413248866,1009,0.3756714423134772,0.0137758724264103,2409,1.1192766863375891,0.032890066080498,0.319586514424701,0.2950746571177623,0.2139179785149652,0.1714208499425714,downstream1,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthoscurria_geniculata_ott44519
7178402394.0,99476028,7078926366.0,111961,35514,41249,19763,16184,12873,1.1580804210203353,0.1149775368208572,11084,0.858502636273285,0.0989987584962621,6149,0.9940544248200904,0.0549209099597181,5183,1.023184328033959,0.0462929055653307,9903,0.7670291958692117,0.0884504425648216,16249,1.0835723655247058,0.1451308937933745,9499,1.3221164943481605,0.0848420432114754,5323,0.9047223159241402,0.0475433409848072,5652,0.9137088321813548,0.0504818642205768,7932,1.1040138996915054,0.0708460981949071,3101,0.9008534699560352,0.0276971445414028,2932,1.0401197821235448,0.0261876903564634,6854,1.353059113321388,0.0612177454649386,5752,0.9776371897793829,0.0513750323773456,819,0.2905382338196396,0.007315047203937,2656,1.1505737511731946,0.0237225462437813,0.3150918285866382,0.3659746251441753,0.1753438026794428,0.1435897435897435,downstream2,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthoscurria_geniculata_ott44519
7178402394.0,99476028,7078926366.0,460151,145402,134194,100200,82577,50262,1.1045453881605245,0.1092293616660617,37869,0.9017059173498077,0.0822968981921151,33602,1.071547893986031,0.0730238552127453,23027,0.8910302350364623,0.0500422687335244,27570,0.6564744815372521,0.0599151148210044,43053,1.1107639694770628,0.0935627652661843,38664,1.3359509823128628,0.0840245919274325,24409,1.0233927816112052,0.0530456306734093,34353,1.0954968395364004,0.0746559281627118,26365,0.910985610611386,0.0572964092221901,19809,0.916667154683193,0.0430489122049066,18715,1.050866554840877,0.0406714317691366,32521,1.2584007588318404,0.0706746263726472,26483,1.1103490939985063,0.0575528467829038,7361,0.4133277429967243,0.0159969227492714,16088,1.0961460341690523,0.0349624362437547,0.3144690542051547,0.2902288844720604,0.2167081555367636,0.1785939057860212,exon,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthoscurria_geniculata_ott44519
7178402394.0,99476028,7078926366.0,5089683746,1527750148,1523854100,1025253263,1025304927,518572811,1.136378,0.101887,408038205,0.896443,0.08017,294140741,0.960482,0.057792,303249726,0.990177,0.059581,337539176,0.74156,0.066318,515724228,1.135922,0.101327,364446548,1.193101,0.071605,302383987,0.989874,0.059411,302967664,0.989306,0.059526,302760521,0.991157,0.059485,208534386,1.014689,0.040972,208509624,1.014518,0.040967,364951363,1.191646,0.071704,293640303,0.961251,0.057693,155613287,0.757147,0.030574,208611176,1.014961,0.040987,0.2994318911960913,0.2986682839908438,0.2009448494552223,0.2009549753578425,genome,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthoscurria_geniculata_ott44519
7178402394.0,99476028,7078926366.0,5018474250,1506196867,1502379867,1011060615,1011198354,511222244,1.136461770774962,0.1018680615926244,402269919,0.8965295975169122,0.0801578127057242,289864999,0.9599429277289744,0.0577595867907462,299126736,0.9904799913763648,0.0596051152399556,332806048,0.7417170863940094,0.06631618125768,508433843,1.1360135442570876,0.1013124343519347,359302753,1.192922322020619,0.0715960140674229,298113362,0.9896323919957284,0.0594031865362266,298649317,0.9890338630544302,0.0595099829395358,298613214,0.9914267721486678,0.0595027889203576,205644634,1.0145455820899576,0.0409775210065091,205695171,1.0146566769345695,0.0409875911986596,359835543,1.1915013358336164,0.0717021798009624,289406862,0.9607298484696492,0.0576682966939603,153753146,0.7584361627458709,0.0306374284973166,205736459,1.014722105278184,0.0409958184003833,0.2993929748295738,0.2986342539678044,0.2009726961262284,0.2010000750763933,intergenic,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthoscurria_geniculata_ott44519
7178402394.0,99476028,7078926366.0,7007763,2095044,2246224,1376850,1304132,695395,1.1148551250949608,0.0992320944643818,603797,0.9028547912253808,0.0861611615575469,411168,1.00302717132583,0.0586732171165035,380770,0.9806661658730408,0.0543354562647167,475191,0.7105508492045836,0.0678092281374241,780338,1.0883029280649572,0.1113533662596751,594492,1.352631479563099,0.0848333483880662,391953,0.9415264955100436,0.05593125794922,387733,0.9458584671464656,0.0553290686343131,444984,1.0124599932411302,0.0634987227735869,279883,1.0389064207979215,0.0399389933706376,260350,1.0202875081785248,0.0371516559564014,532723,1.372018336219723,0.0760189806647285,412917,0.991884986073638,0.0589227974747433,87492,0.3428730350126963,0.0124850112653638,268577,1.1112170164744355,0.0383256397226903,0.298343693260707,0.3198724055680159,0.1960696358004913,0.1857142653707857,intron,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthoscurria_geniculata_ott44519
7178402394.0,99476028,7078926366.0,102405,30668,36204,19326,16868,10677,1.177573474517137,0.104262487183243,9299,0.8687682038367324,0.0908061129827645,5511,0.9645231638675597,0.0538157316537278,4988,1.0002005262390414,0.0487085591523851,8193,0.7654390680755294,0.0800058590889116,13707,1.0847732849755367,0.1338508861871979,8729,1.294123259411516,0.0852399785166739,5318,0.9033121780993912,0.0519310580538059,5316,0.9303946904590724,0.0519115277574337,7171,1.063141011941801,0.0700258776426932,3382,0.939289210513862,0.0330257311654704,3345,1.064388651317938,0.0326644206825838,6297,1.2626829819020136,0.061491138128021,5792,0.9838255237968548,0.0565597382940286,1588,0.5053061818513858,0.0155070553195644,3092,1.1272545096143607,0.0301938381914945,0.2975569052839927,0.351270059961578,0.1875109153358042,0.1636621194186249,upstream1,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthoscurria_geniculata_ott44519
7178402394.0,99476028,7078926366.0,126175,37701,43656,25414,20138,12705,1.14098638047346,0.1006934812760055,11340,0.8794836591081043,0.089875173370319,7881,1.0499459986023565,0.0624608678422825,5548,0.9327790357423804,0.0439706756489003,9257,0.7179347647587057,0.0733663562512383,16748,1.1217255221916889,0.1327362789776104,10906,1.2547582436605365,0.0864355062413314,6574,0.9545110339284848,0.0521022389538339,7925,1.0558078973383676,0.0628095898553596,8360,0.9618355874749756,0.0662571824846443,4584,0.9059622223481808,0.0363304933623935,4337,1.081711858287412,0.0343728947889835,7594,1.2767707277266829,0.0601862492569843,6938,1.0073619643133296,0.054987121062017,1895,0.4726409894984195,0.0150188230632058,3583,1.1277833166922715,0.02839706756489,0.2970711297071129,0.3439945157553837,0.2002537251101182,0.1586806294273849,upstream2,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthoscurria_geniculata_ott44519
