Genome_size_bp,Total_bp_gene_associated_region_including_N,Intergenic_bp,Sum_of_valid_dinucleotide_counts,A_Count,T_Count,G_Count,C_Count,AA_Count,AA_OE,AA_Rate,AT_Count,AT_OE,AT_Rate,AG_Count,AG_OE,AG_Rate,AC_Count,AC_OE,AC_Rate,TA_Count,TA_OE,TA_Rate,TT_Count,TT_OE,TT_Rate,TG_Count,TG_OE,TG_Rate,TC_Count,TC_OE,TC_Rate,GA_Count,GA_OE,GA_Rate,GT_Count,GT_OE,GT_Rate,GG_Count,GG_OE,GG_Rate,GC_Count,GC_OE,GC_Rate,CA_Count,CA_OE,CA_Rate,CT_Count,CT_OE,CT_Rate,CG_Count,CG_OE,CG_Rate,CC_Count,CC_OE,CC_Rate,A_Rate,T_Rate,G_Rate,C_Rate,Region,Assembly Identifier,Phylum,Class,Order,Family,Genus,Organism Name,Average_lifespan_days,Average_lifespan_days_in_longer_life_cycle,Parthenogenesis,Fission Budding,Highly dormant eggs,Dormant state in other than egg stage,More than one type of life cycles,Eusociality,Eusociality level,Host number,Tip_Name
606536932.0,279014743,327522189.0,33453867,9358890,7683435,8689340,7895981,2581201,0.9961385489971196,0.0771570294100828,1938647,0.9113088354023732,0.057949862716917,2623066,1.090296687024562,0.0784084542453642,2180577,0.9974418759866652,0.0651816126368888,1293710,0.6081402924041377,0.0386714636009044,1799809,1.0305336654475932,0.0537997296396258,2608318,1.3205806636908115,0.0779676083485356,1967337,1.096134511280949,0.0588074616306688,2743887,1.140516824841527,0.0820200247702306,1913900,0.9689996895462304,0.0572101276064737,2152364,0.9635821489406928,0.0643382721644705,1760971,0.8675727976070351,0.0526387876175869,2672382,1.2224038478957615,0.0798826037061724,2011141,1.1205406380056284,0.0601168468805116,1238609,0.6102221304446536,0.0370243894375499,1967948,1.06695975221937,0.0588257255880164,0.2783094005450158,0.2284856632545733,0.2583986996889404,0.2348062365114703,exon,GCA_016165875.1_ASM1616587v1,Mollusca,Polyplacophora,Chitonida,Chitonidae,Acanthopleura,Acanthopleura granulata,2069.854167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthopleura_granulata_ott457177
606536932.0,279014743,327522189.0,544706905,164059055,163916335,108363140,108374311,52568178,1.063885,0.096507,46518111,0.942263,0.0854,31256218,0.957694,0.057382,33716296,1.032965,0.061898,39544609,0.801009,0.072598,52482103,1.063994,0.096349,40954898,1.255956,0.075187,30934492,0.948564,0.056791,30934097,0.947825,0.05679,33690084,1.033167,0.06185,22301282,1.03452,0.040942,21432409,0.994112,0.039347,41011901,1.25648,0.075292,31225812,0.957497,0.057326,13850554,0.642439,0.025428,22285861,1.033592,0.040913,0.3011844822655833,0.3009224726538069,0.1989362685136332,0.1989567765669765,genome,GCA_016165875.1_ASM1616587v1,Mollusca,Polyplacophora,Chitonida,Chitonidae,Acanthopleura,Acanthopleura granulata,2069.854167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthopleura_granulata_ott457177
606536932.0,279014743,327522189.0,266134000,80586212,80398807,52547189,52590088,26043193,1.0671731929548622,0.0978574439943787,23198760,0.9528325557995716,0.0871694710183591,14919561,0.9375792256008642,0.0560603342676997,16429835,1.0316460612213296,0.0617351973066199,19959006,0.819767552153606,0.0749960771641353,25921314,1.067136478562923,0.097399482967227,19521502,1.2296352328090965,0.0733521534264693,15002117,0.9441939386042402,0.0563705389014556,15008202,0.943149628117164,0.0563934033231379,16381905,1.0318759062971434,0.0615551000623745,10678039,1.0290931506745398,0.0401227915260733,10477267,1.008920130598097,0.0393683896082424,19580987,1.2295101024067534,0.0735756686481246,14901866,0.9378844033207188,0.0559938452057985,7431259,0.71560138734541,0.0279229974373811,10679187,1.027525381122823,0.0401271051425221,0.302816461496334,0.3021122551866154,0.1974550414971619,0.1976162418198887,intergenic,GCA_016165875.1_ASM1616587v1,Mollusca,Polyplacophora,Chitonida,Chitonidae,Acanthopleura,Acanthopleura granulata,2069.854167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthopleura_granulata_ott457177
606536932.0,279014743,327522189.0,187078842,55027759,60132447,37403985,34665168,17424261,1.0782362846611335,0.0931385976827887,16409517,0.9292409118554518,0.0877144460836463,10744982,0.9782035159261108,0.0574355810904581,10448949,1.0264095908810562,0.0558531840816076,14032867,0.7946555725574541,0.0750104439923783,20149795,1.0441817673113072,0.1077075033423608,15555701,1.2959434871028654,0.0831505093451455,10394031,0.934340231031224,0.0555596287045651,10207780,0.9292976280276912,0.0545640538014448,12857075,1.0711212956229406,0.0687254360918056,7313984,0.9795835546136004,0.0390957305583493,6874774,0.9935059451308688,0.0367480038175562,13362805,1.3126402677506928,0.0714287348432486,10716007,0.9632832975110632,0.0572806998666369,3638949,0.5258816457861786,0.0194514193112228,6947365,1.0833199118186732,0.0371360273867848,0.2939056101773013,0.3211699667251438,0.1997762808128825,0.1851481422846723,intron,GCA_016165875.1_ASM1616587v1,Mollusca,Polyplacophora,Chitonida,Chitonidae,Acanthopleura,Acanthopleura granulata,2069.854167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthopleura_granulata_ott457177
606536932.0,279014743,327522189.0,4658452,1366485,1385869,982435,947087,425800,1.0729861321910978,0.0914037538650178,378250,0.939831673133903,0.0811965004683959,273191,0.9575377008883644,0.0586441590468249,282476,1.0270344229311332,0.0606373104198562,320767,0.7970045903400996,0.0688569936966185,438765,1.0749439152359888,0.0941868672254216,355321,1.2279849909190026,0.0762744791617472,264160,0.947007000955328,0.0567055322240091,276868,0.9704256295762294,0.059433477043447,297184,1.027064236398279,0.0637945824063444,205688,1.0027657511286494,0.0441537231681253,197798,1.0002910519327628,0.0424600274941117,336190,1.222329339997797,0.0721677501453272,264664,0.9488138283647822,0.0568137226701058,143323,0.7248036604827114,0.030766228781578,198007,1.0387211687058493,0.0425048921830685,0.2918669781087752,0.2960071988237194,0.2098378940407648,0.2022879290267405,upstream1,GCA_016165875.1_ASM1616587v1,Mollusca,Polyplacophora,Chitonida,Chitonidae,Acanthopleura,Acanthopleura granulata,2069.854167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthopleura_granulata_ott457177
606536932.0,279014743,327522189.0,4663832,1325682,1244136,1123888,993573,390473,1.0466729527083842,0.0837236418464473,328215,0.9374539002539176,0.0703745332164623,316708,1.0013717876274189,0.0679072488031301,283448,1.01375490322202,0.0607757740844867,252165,0.7202384496672276,0.054068199712168,354955,1.080279900745564,0.0761080158976566,367382,1.2377293645992893,0.0787725629911197,264255,1.007057543168899,0.0566604886282353,335004,1.059220336531871,0.0718302031462539,295321,0.9949520490465692,0.0633215347379579,263388,0.9823101412855646,0.0564745899938076,223676,0.9436159730088128,0.0479597035227684,341395,1.2210029888567977,0.0732005355252933,258660,0.9857353848217344,0.0554608313507004,171447,0.7232788842989053,0.0367609725221663,217340,1.0371434091748883,0.0466011640213455,0.2828254942793036,0.265428194054589,0.2397740778818585,0.2119722337842488,upstream2,GCA_016165875.1_ASM1616587v1,Mollusca,Polyplacophora,Chitonida,Chitonidae,Acanthopleura,Acanthopleura granulata,2069.854167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthopleura_granulata_ott457177
7178402394.0,99476028,7078926366.0,1995089,637461,532373,470975,374848,212212,1.063490677146923,0.1063671846218389,149379,0.8963773924005203,0.0748733515146442,159196,1.0798207406940132,0.0797939340049491,103490,0.8819836966399617,0.0518723726109461,117581,0.7055673834732162,0.0589352154214674,151887,1.0913386829129554,0.0761304382912241,154619,1.2557985344371163,0.077499800760768,107482,1.0968203702489716,0.053873285853413,172690,1.1713500572278772,0.0865575420444902,112084,0.9103339365398156,0.0561799498668981,96733,0.8880755947149741,0.048485556283454,83599,0.964315211991214,0.0419023913218909,128993,1.0993305921410623,0.0646552609933692,112506,1.1480887271843734,0.0563914692527501,55992,0.645868220311392,0.028064913394841,76646,1.1108363605334737,0.0384173337630551,0.3162547000804204,0.2641188456170866,0.2336583059518558,0.185968148350637,downstream1,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthoscurria_geniculata_ott44519
7178402394.0,99476028,7078926366.0,2802580,885530,874608,558258,502224,313906,1.1363816254403234,0.1120060801118968,239982,0.8796159335773892,0.0856289561760948,173596,0.9968564502557088,0.0619414967636963,152419,0.9729029271142828,0.0543852450242276,204071,0.7479898624941512,0.0728154058046514,305831,1.1349735937205732,0.1091248064283624,207133,1.2042926562147014,0.0739079705128845,152011,0.9824156029165716,0.0542396648802175,178276,1.02373084936166,0.0636113866508717,169068,0.9829788145824524,0.0603258426164462,107705,0.9810634540084602,0.0384306603201335,99712,1.0095925864816964,0.0355786453910325,183414,1.170746543893734,0.06544469738598,155132,1.002585979380792,0.0553532816190795,65194,0.6600948640393104,0.0232621370308786,95130,1.0706652689702725,0.0339437232835458,0.3139487063127965,0.3100765080017868,0.1979203153916514,0.1780544702937652,downstream2,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthoscurria_geniculata_ott44519
7178402394.0,99476028,7078926366.0,13791374,4330921,3592801,3164430,2739410,1467370,1.084583029961272,0.1063976656713101,1020011,0.9088142401862432,0.0739600709835002,1061368,1.0736776862805184,0.0769588294828347,764810,0.8937168620321136,0.0554556783102249,732324,0.65248951200541,0.0531001479620522,1015476,1.090654085776128,0.0736312422533099,1048955,1.2791217810668452,0.0760587741293942,791987,1.1156078103908371,0.0574262578913457,1147655,1.1609654380462464,0.0832154214656204,753164,0.9184268887754282,0.0546112374300051,653143,0.9042759556924352,0.0473588055838381,597642,0.9558115481627518,0.0433344784935859,961207,1.1232160978586865,0.0696962463638503,800312,1.127334562245986,0.0580298960785198,393937,0.630025222204246,0.0285640139988952,582013,1.075232306073876,0.0422012339017127,0.3132092989349821,0.2598289561095441,0.2288494529982943,0.1981122919571794,exon,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthoscurria_geniculata_ott44519
7178402394.0,99476028,7078926366.0,5089683746,1527750148,1523854100,1025253263,1025304927,518572811,1.136378,0.101887,408038205,0.896443,0.08017,294140741,0.960482,0.057792,303249726,0.990177,0.059581,337539176,0.74156,0.066318,515724228,1.135922,0.101327,364446548,1.193101,0.071605,302383987,0.989874,0.059411,302967664,0.989306,0.059526,302760521,0.991157,0.059485,208534386,1.014689,0.040972,208509624,1.014518,0.040967,364951363,1.191646,0.071704,293640303,0.961251,0.057693,155613287,0.757147,0.030574,208611176,1.014961,0.040987,0.2994318911960913,0.2986682839908438,0.2009448494552223,0.2009549753578425,genome,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthoscurria_geniculata_ott44519
7178402394.0,99476028,7078926366.0,5018474250,1506196867,1502379867,1011060615,1011198354,511222244,1.136461770774962,0.1018680615926244,402269919,0.8965295975169122,0.0801578127057242,289864999,0.9599429277289744,0.0577595867907462,299126736,0.9904799913763648,0.0596051152399556,332806048,0.7417170863940094,0.06631618125768,508433843,1.1360135442570876,0.1013124343519347,359302753,1.192922322020619,0.0715960140674229,298113362,0.9896323919957284,0.0594031865362266,298649317,0.9890338630544302,0.0595099829395358,298613214,0.9914267721486678,0.0595027889203576,205644634,1.0145455820899576,0.0409775210065091,205695171,1.0146566769345695,0.0409875911986596,359835543,1.1915013358336164,0.0717021798009624,289406862,0.9607298484696492,0.0576682966939603,153753146,0.7584361627458709,0.0306374284973166,205736459,1.014722105278184,0.0409958184003833,0.2993929748295738,0.2986342539678044,0.2009726961262284,0.2010000750763933,intergenic,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthoscurria_geniculata_ott44519
7178402394.0,99476028,7078926366.0,38687122,11630203,11924121,7768253,7450824,3946484,1.1338017589279383,0.1020102761844109,3189361,0.8936992225238026,0.0824398620295404,2290124,0.9850305768190284,0.0591960291075671,2182846,0.9788876913275428,0.0564230650188969,2646131,0.741479317454541,0.0683982385663115,4114711,1.1245737948712125,0.1063586740828123,2909687,1.2206689800024764,0.0752107380848852,2231676,0.9761169048594526,0.0576852421330281,2295000,0.9871278471382644,0.0593220658802172,2359848,0.990001072665508,0.060998282580958,1577206,1.015647650256264,0.0407682432412522,1506752,1.0116155134633316,0.0389471204397163,2721009,1.2202245225231032,0.0703337146660845,2238746,0.9792092652725932,0.0578679902836918,961932,0.6458297942175019,0.0248643980288841,1515609,1.0609134036043195,0.0391760596717429,0.2999531302399807,0.3075335331043052,0.2003500544097227,0.1921632822459912,intron,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthoscurria_geniculata_ott44519
7178402394.0,99476028,7078926366.0,2534284,763901,798724,517707,470503,261722,1.1515307142608988,0.1032725614019581,207272,0.8722003931183588,0.0817872030127641,153477,0.9963952274311132,0.0605603002662685,136455,0.9747638873007496,0.0538436102662527,176658,0.7433767081299115,0.0697072624851831,282165,1.1355836391747285,0.1113391395755172,192077,1.1926253750104483,0.0757914266909312,142467,0.9733400664125555,0.0562158779363323,156825,1.0181309352012635,0.0618813834597858,159217,0.9885943362976232,0.0628252397915939,100827,0.9658689922895888,0.0397852016585355,97594,1.0286938353254762,0.0385094961732781,163718,1.1695166472544365,0.0646012838340138,144886,0.9898667681796454,0.0571703881648623,68020,0.7169677918605538,0.0268399279638746,90904,1.0543083662284616,0.0358696973188482,0.2994709575491946,0.3131225657480785,0.2029558948344365,0.1844505818682902,upstream1,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthoscurria_geniculata_ott44519
7178402394.0,99476028,7078926366.0,3173117,950632,919203,717495,603908,313087,1.1119172816674894,0.0986685962099727,246638,0.9058753273124148,0.0777273576738582,222320,1.0461152402647829,0.0700635999239864,163009,0.9112985405356278,0.0513718844908649,189872,0.6973798041966883,0.0598376927166568,298406,1.1334881617149128,0.0940419152524158,246950,1.201741397902094,0.0778256837046979,180076,1.041132306690577,0.0567505074663178,237292,1.1165652104754895,0.0747819888141534,190890,0.9289346646913572,0.0601585129070248,148683,0.926949044466561,0.0468570809081417,135370,1.0026862763774027,0.0426615217781128,204975,1.1459086206668976,0.0645973659338751,177544,1.0264932265214235,0.0559525539083494,95826,0.7097836678742778,0.0301993276642493,122179,1.075195168986158,0.0385044106473224,0.2978881550044215,0.2880396260009438,0.2248328078319448,0.1892394111626898,upstream2,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acanthoscurria_geniculata_ott44519
